LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2021,CCDR_2021,CCMR_2021,ISCDR_2021,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
PE17,Madre de Dios,Peru,158.084038,1.853259523,NA,181,7.449705692,17.97351873,25.90430319,365,4.44067604,10.71378888,15.44122993,10.9157963,60.78088106,66.02588643,63.33942027,-7.463616686,-6.178275156,-6.836620818
PE07,Callao,Peru,1119.096445,7669.772087,NA,181,13.89676759,17.67123818,25.46864186,365,8.22181148,10.45491968,15.06813514,19.43675669,63.92316499,68.96232097,66.38128986,-8.395325191,-7.249150063,-7.836215373
PE11,Ica,Peru,954.3642539,44.74736783,NA,181,12.87664063,16.7121987,24.08642786,365,7.847108658,10.18452273,14.678426,19.25420788,63.34839149,68.55706688,65.88920875,-8.176512464,-7.028560289,-7.616535793
PE25,Ucayali,Peru,552.9170258,5.410185138,NA,181,9.519076865,18.68954743,26.93627833,365,5.159906219,10.13084708,14.60106606,14.1200583,60.24503804,65.69169627,62.9019445,-6.81979564,-5.637215501,-6.242927279
PE15,Lima,Peru,10693.43489,307.0345139,NA,181,13.05279622,15.78346063,22.74788569,365,7.636274108,9.233794025,13.30818988,19.64387773,64.22748856,69.26102849,66.68287389,-7.602362732,-6.565098744,-7.096380299
PE24,Tumbes,Peru,252.0305573,53.97724605,NA,181,9.225510282,14.00051719,20.1782215,365,5.646140752,8.568511466,12.34935252,15.77987391,62.9614554,68.33164538,65.58106027,-6.507373142,-5.504450227,-6.018142452
PE18,Moquegua,Peru,197.5214462,12.55382121,NA,181,10.94447209,12.67011426,18.26078056,365,6.637253954,7.683766315,11.07421509,19.59410382,64.19306804,69.32810461,66.69796393,-6.443213797,-5.576252115,-6.02030566
PE20,Piura,Peru,2076.317853,58.22948477,NA,181,8.996469572,12.22652905,17.62146412,365,5.252567657,7.138430305,10.28825049,17.19051656,63.87681687,68.81220989,66.28432566,-5.629779129,-4.830494267,-5.239884075
PER,Peru,Cntry/Terr,32971.846,25.759,5.452,181,9.432111142,12.1147882,17.46041781,365,5.52659381,7.098465279,10.23065097,11.43240759,66.23520589,72.61901071,69.34925702,-8.049959871,-7.038519726,-7.556574435
PE14,Lambayeque,Peru,1340.72463,92.59454942,NA,181,9.263709037,11.22633327,16.17993366,365,5.731229089,6.945456461,10.01012727,18.11226826,64.63831807,69.5744925,67.04620804,-6.162323117,-5.327893109,-5.755284089
PE16,Loreto,Peru,981.1696183,2.660631859,NA,181,6.188436703,11.00357209,15.85887949,365,3.888216603,6.913583147,9.96418991,13.91901858,62.89589541,67.86417589,65.31944686,-5.071741559,-4.174570569,-4.634097174
PE23,Tacna,Peru,371.146283,23.08713751,NA,181,8.45432165,12.39056681,17.85788327,365,4.672012302,6.847253153,9.868591919,15.08888429,63.98399543,69.00235758,66.43197697,-5.58802943,-4.781851634,-5.194771969
PE04,Arequipa,Peru,1556.126869,24.5657477,NA,181,8.961103069,10.81869034,15.59241899,365,5.212942571,6.293556831,9.070578041,17.58025893,65.34708669,70.19306325,67.71097769,-5.696674647,-4.930892504,-5.323122382
PE12,Junin,Peru,1393.373182,31.43268443,NA,181,8.17557707,11.07688617,15.96454329,365,4.507048135,6.106487497,8.800964682,17.49745677,62.79085504,67.87098762,65.26896849,-4.789504167,-4.003560554,-4.406117039
PE13,La Libertad,Peru,1990.97033,78.07757404,NA,181,7.424265188,9.458091223,13.63145783,365,4.677618676,5.95901992,8.588427288,17.00316583,65.10306583,70.01846781,67.50082289,-5.378975494,-4.642905965,-5.019917187
PE02,Ancash,Peru,1216.094852,33.88403182,NA,181,8.088884522,8.997399906,12.96748726,365,4.993031578,5.553831524,8.004450204,20.23146012,64.31978662,69.43223256,66.81366269,-4.810164732,-4.069205694,-4.448721299
PE19,Pasco,Peru,284.5809415,11.37148409,NA,181,5.909823742,9.351446731,13.47775664,365,3.239851535,5.126599433,7.388702682,14.63345983,63.20353566,68.29096103,65.68520658,-4.131049754,-3.500654283,-3.823539768
PE22,San Martin,Peru,909.6110642,17.73533424,NA,181,4.575812794,7.583350316,10.9294907,365,2.986990932,4.950245923,7.134533487,13.65390659,63.60813413,68.62465655,66.05521824,-3.894419978,-3.247113037,-3.578660495
PE10,Huanuco,Peru,804.8043386,21.59634266,NA,181,5.204277877,7.493533535,10.80004242,365,3.030550263,4.363627493,6.289070676,15.53112046,63.94584525,68.65759536,66.24425994,-3.648735197,-3.065716485,-3.364335825
MX23,Quintana Roo,Mexico,1497.403063,33.43683334,3.346464712,181,1.329207323,3.252429906,4.68755905,365,1.7730697,4.338514256,6.252876266,5.763937299,67.37883021,74.10538369,70.66007581,-5.264678788,-4.53104931,-4.90681075
PE08,Cusco,Peru,1350.177422,18.75598094,NA,181,5.798010256,8.05801196,11.61359598,365,3.1040365,4.313956364,6.217482246,16.37909909,63.25347417,68.05449576,65.59543592,-3.38647697,-2.786024807,-3.093573476
MX02,Baja California,Mexico,3605.789312,50.51421603,4.88103275,181,1.7918698,3.32088546,4.7862205,365,2.131849461,3.950972262,5.694332029,6.916082289,67.99410363,74.84485654,71.33593431,-4.959607373,-4.330741465,-4.652843515
BR51,Mato Grosso,Brazil,3524.464271,3.902166609,NA,181,4.197973535,4.964382017,7.154907109,365,3.177504194,3.757609367,5.415648086,NA,NA,NA,NA,NA,NA,NA
BR11,Rondonia,Brazil,1797.625809,7.560507202,NA,181,4.839440287,5.722958978,8.248204859,365,3.122451831,3.692506298,5.3218184,NA,NA,NA,NA,NA,NA,NA
PE01,Amazonas (PE),Peru,423.381312,10.78702412,NA,181,4.286719975,6.098793424,8.789875613,365,2.588682988,3.682965736,5.308068081,15.68835157,64.21142741,68.57994032,66.34240932,-2.926676688,-2.315080903,-2.62833728
PE03,Apurimac,Peru,453.9513999,21.72455956,NA,181,5.539510416,6.48424861,9.345412242,365,2.940843448,3.442390862,4.961339955,19.07270479,64.05785727,68.42790088,66.18958586,-2.762990737,-2.273938221,-2.524428534
MX09,Ciudad de Mexico,Mexico,10298.92046,6888.846188,6.225906895,181,3.508815968,4.053994084,5.842812054,365,2.965165146,3.425874161,4.937535287,9.825827952,68.98400798,75.56789138,72.19565842,-4.561406022,-3.915581618,-4.246369727
MX03,Baja California Sur,Mexico,727.0073472,9.814769234,3.820880152,181,2.091446865,3.860703604,5.56423248,365,1.852801083,3.420175734,4.929322438,6.66123673,68.45951993,75.26175519,71.77768347,-4.433267073,-3.871314814,-4.15914402
BR50,Mato Grosso do Sul,Brazil,2810.886048,7.870421945,NA,181,4.178230702,4.941034808,7.121257983,365,2.873471162,3.398070151,4.897462805,NA,NA,NA,NA,NA,NA,NA
PE05,Ayacucho,Peru,688.1996898,15.70476332,NA,181,4.623882782,5.798045464,8.356423128,365,2.696891654,3.381725091,4.873905516,17.58596909,64.40246513,69.2425394,66.76347697,-2.723721963,-2.258203878,-2.496639971
BR53,Distrito Federal,Brazil,3049.880335,529.4211456,NA,181,3.28813734,3.888440398,5.604208086,365,2.834537441,3.352028444,4.831105273,NA,NA,NA,NA,NA,NA,NA
PE09,Huancavelica,Peru,387.3863235,17.5088281,NA,181,4.966133386,5.97628771,8.613314461,365,2.697565548,3.246273625,4.678686321,18.97985225,64.25341554,68.48614777,66.31816297,-2.510922307,-2.010030133,-2.266584661
MX15,Mexico (State),Mexico,17378.1873,777.5366683,4.499645556,181,2.144545589,3.666845069,5.284834196,365,1.893350522,3.237339911,4.665810621,7.15026088,68.76273243,74.37888084,71.50231702,-4.354401569,-3.434489164,-3.905663811
PE21,Puno,Peru,1316.37493,18.28323907,NA,181,4.952681404,5.998503896,8.645333501,365,2.623112855,3.177016932,4.57887023,17.58054338,63.87504848,68.42044917,66.09231711,-2.688027805,-2.25033313,-2.474518207
BR43,Rio Grande do Sul,Brazil,11507.83861,40.85035953,NA,181,3.926662935,4.643539246,6.692493012,365,2.664792326,3.151293592,4.54179651,NA,NA,NA,NA,NA,NA,NA
BR52,Goias,Brazil,7098.917858,20.86669134,NA,181,3.488069567,4.12487351,5.944966906,365,2.621526319,3.100128671,4.468055155,NA,NA,NA,NA,NA,NA,NA
MX22,Queretaro,Mexico,2094.397352,178.9694428,4.356824114,181,2.487021934,4.078070492,5.877512136,365,1.878822085,3.08078059,4.440169767,7.213495619,68.65508022,75.17845311,71.83721334,-4.064454781,-3.466628891,-3.772832396
BR33,Rio de Janeiro,Brazil,17463.1277,399.1533089,NA,181,3.441997315,4.070390018,5.866442666,365,2.591574703,3.0647089,4.41700647,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,11565.20767,58.02943764,NA,181,3.929503572,4.646898487,6.697334513,365,2.581968335,3.053348732,4.400633649,NA,NA,NA,NA,NA,NA,NA
PE06,Cajamarca,Peru,1500.006301,45.03939131,NA,181,4.37594847,5.410487381,7.797855703,365,2.446656389,3.025082131,4.359894458,16.5672039,66.20246965,70.70139307,68.39706644,-2.670333138,-2.261337447,-2.470823045
PRY,Paraguay,Cntry/Terr,7132.53,17.953,5.476,181,2.968939454,4.984487777,7.1838845,365,1.787023679,3.000195127,4.324026106,7.455873567,68.55261851,73.4246422,70.92921543,-3.774930941,-3.064688059,-3.428470998
BR13,Amazonas (BR),Brazil,4192.172931,2.688724518,NA,181,3.855000497,4.558793661,6.570353583,365,2.498942714,2.955165431,4.259127133,NA,NA,NA,NA,NA,NA,NA
MX26,Sonora,Mexico,3077.473585,17.10683613,5.602295604,181,1.71287448,2.562175996,3.692731781,365,1.938928096,2.900314696,4.180073604,7.839176694,68.62107501,75.31631469,71.88704559,-3.767768988,-3.261073313,-3.520600366
BR35,Sao Paulo,Brazil,46446.15489,187.1172831,NA,181,3.482949528,4.118818725,5.936240457,365,2.415140721,2.856064018,4.116297391,NA,NA,NA,NA,NA,NA,NA
BR32,Espirito Santo,Brazil,4064.780182,88.22200692,NA,181,3.166168508,3.744204168,5.396327866,365,2.414398703,2.855186533,4.115032717,NA,NA,NA,NA,NA,NA,NA
BR14,Roraima,Brazil,612.7145454,2.739680481,NA,181,3.126653139,3.697474623,5.328978989,365,2.363253836,2.794704338,4.027862856,NA,NA,NA,NA,NA,NA,NA
MX05,Coahuila de Zaragoza,Mexico,3150.456468,20.74787105,5.309652084,181,1.429320194,2.200713803,3.171775012,365,1.793073498,2.760782093,3.97897248,7.443499111,69.03283412,75.68527452,72.277927,-3.668241885,-3.174921481,-3.427597785
MX08,Chihuahua,Mexico,3832.828236,15.52724882,7.576475907,181,1.652055299,2.587098764,3.728651678,365,1.735533029,2.717823888,3.917059039,7.377700601,68.77607947,75.477287,72.04496119,-3.615541532,-3.136554003,-3.381889079
BR42,Santa Catarina,Brazil,7247.032777,75.7022981,NA,181,3.219770801,3.807592432,5.487686094,365,2.27444811,2.689685678,3.876504892,NA,NA,NA,NA,NA,NA,NA
MX01,Aguascalientes,Mexico,1360.852057,242.3128719,4.368791118,181,1.630031739,2.685984708,3.871170876,365,1.59752854,2.632425571,3.793978861,6.848442345,69.3732397,75.82169624,72.51882826,-3.591454304,-3.063330756,-3.333833061
BR28,Sergipe,Brazil,2325.082788,106.0450547,NA,181,2.77279974,3.27901952,4.725881287,365,2.152611523,2.545605837,3.668850067,NA,NA,NA,NA,NA,NA,NA
BRA,Brazil,Cntry/Terr,212559.409,25.431,6.417,181,3.045703983,3.60174688,5.191011543,365,2.147122078,2.539114205,3.659494013,8.923779058,68.97308071,76.34711408,72.57017016,-3.475785556,-3.357020025,-3.417851151
COL,Colombia,Cntry/Terr,50882.884,45.861,5.525,181,2.485739106,3.087045903,4.449199638,365,2.015569715,2.503141305,3.607648134,7.853640289,70.75650907,76.91845808,73.76233786,-3.94042561,-3.240420141,-3.598959527
BR31,Minas Gerais,Brazil,21411.78807,36.50642275,NA,181,3.207696321,3.793313559,5.467106692,365,2.101459245,2.485114877,3.581667575,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Cntry/Terr,10203.14,114.926,3.858,181,1.167869815,3.006790647,4.333531888,365,0.954020037,2.456214286,3.540014647,4.926516981,70.2366318,74.32505508,72.23098462,-2.733604147,-2.126804497,-2.437604318
MX25,Sinaloa,Mexico,3215.595895,55.99895444,5.588271531,181,1.363992823,1.864328102,2.686959694,365,1.754262719,2.397755494,3.455761013,8.179481961,68.95593542,75.55615771,72.17555605,-3.178117579,-2.734938291,-2.96193256
MX13,Hidalgo,Mexico,3072.136395,147.5537721,4.874263513,181,1.881921437,2.503766685,3.608549461,365,1.801677819,2.397008086,3.454683813,8.401737576,69.12335035,75.18154913,72.07856927,-3.206092646,-2.640540867,-2.930213729
MX19,Nuevo Leon,Mexico,5360.736534,83.51926647,4.967488693,181,1.717990816,2.570711722,3.705033882,365,1.599780169,2.393827485,3.450099777,7.317056311,69.63376391,76.24355493,72.85805221,-3.290338091,-2.853350066,-3.077173201
MX27,Tabasco,Mexico,2555.913904,103.3279274,4.983465134,181,0.848946536,1.369847656,1.974290596,365,1.473445563,2.377530109,3.426611212,7.070847181,68.87349,75.51029702,72.11095684,-3.162814003,-2.732609977,-2.95295838
MX29,Tlaxcala,Mexico,1345.007655,336.5002364,4.731028022,181,1.721200333,2.431399681,3.50425064,365,1.678057364,2.370455118,3.416414392,7.796842682,69.19658797,75.38063635,72.21319694,-3.246718025,-2.703705649,-2.981833939
PSE,State of Palestine,Cntry/Terr,5101.416,847.411,3.464,181,0.854236878,2.804369633,4.041792947,365,0.696473293,2.28644841,3.295339868,4.19164062,70.03709073,73.98836644,71.9645423,-2.522582526,-1.946828634,-2.241726969
MX21,Puebla,Mexico,6612.709445,192.7810566,5.368843957,181,2.000805565,2.775039222,3.999520543,365,1.634277158,2.266678629,3.266846705,8.040781574,68.71448648,75.24708806,71.9011214,-3.027187516,-2.582793939,-2.810410161
MEX,Mexico (Country),Cntry/Terr,128932.753,66.325,5.974,181,1.673472483,2.365612354,3.409434767,365,1.590239836,2.247955099,3.239861449,7.804564443,69.28134525,75.43743804,72.28431734,-3.075540114,-2.561542477,-2.824809559
BR17,Tocantins,Brazil,1590.920967,5.733735278,NA,181,2.498344412,2.954457899,4.258107404,365,1.888843042,2.233682122,3.219290545,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,6295.742217,205.6362575,4.945344574,181,1.849136239,2.635069731,3.797789752,365,1.554701521,2.215492203,3.193074355,7.660217983,69.14633783,75.69155251,72.33912548,-3.019365169,-2.590340487,-2.810084836
BR25,Paraiba,Brazil,4064.251178,71.97537961,NA,181,2.438197611,2.88333032,4.155594901,365,1.872177596,2.213974126,3.19088643,NA,NA,NA,NA,NA,NA,NA
MKD,North Macedonia,Cntry/Terr,2083.38,82.608,10.017,181,2.88541161,2.56688752,3.699522257,365,2.487304284,2.212727746,3.189090086,12.81187907,71.37262295,76.05188894,73.65519173,-2.554805004,-1.933366463,-2.251664252
BR22,Piaui,Brazil,3310.800453,13.15080348,NA,181,2.276168357,2.691719984,3.879436833,365,1.785368851,2.11131703,3.042932066,NA,NA,NA,NA,NA,NA,NA
BR23,Ceara,Brazil,9236.905347,62.03660315,NA,181,2.742936313,3.243704037,4.674982907,365,1.77635251,2.10065461,3.02756487,NA,NA,NA,NA,NA,NA,NA
ZAF,South Africa,Cntry/Terr,59308.69,48.891,9.52,181,1.081072419,2.328681046,3.356207582,365,0.971307915,2.09224312,3.015441825,10.48414172,59.56847778,66.54019435,62.96931513,-1.276537636,-1.232144685,-1.254882538
ARG,Argentina,Cntry/Terr,45195.777,16.515,7.612,181,2.249806223,2.300970667,3.316270047,365,2.043575885,2.090050299,3.012281426,9.745427863,70.74305596,77.49658485,74.0374603,-2.661194591,-2.6099348,-2.636189815
BIH,Bosnia and Herzegovina,Cntry/Terr,3280.815,64.33,10.614,181,3.450067483,2.495045175,3.5959796,365,2.888611519,2.089007322,3.010778237,13.99697152,72.37277114,77.72675422,74.9844702,-2.685639799,-2.254324336,-2.475242012
MX31,Yucatan,Mexico,2269.236978,57.43943112,5.712891898,181,1.700890561,2.156957863,3.108711839,365,1.631826044,2.069374771,2.982482857,8.584255968,68.93322015,75.49444204,72.13381619,-2.751057846,-2.360789964,-2.560683269
MNE,Montenegro,Cntry/Terr,628.062,46.696,10.703,181,2.979612229,2.37356276,3.420893276,365,2.544334795,2.026820222,2.921151185,13.3840219,72.13993872,77.38723477,74.69959533,-2.449199524,-2.030277499,-2.244847317
BHR,Bahrain,Cntry/Terr,1701.583,2238.925,2.382,181,1.183931675,3.219391235,4.639942122,365,0.742837699,2.019952018,2.911252399,3.204241294,73.804083,76.60514332,75.17045389,-2.754881219,-1.940957987,-2.357845496
MX24,San Luis Potosi,Mexico,2972.709603,48.63459322,5.140169204,181,1.616537732,2.010429468,2.897528039,365,1.612670136,2.00561948,2.890595652,8.616473663,69.52049811,75.32985709,72.35433176,-2.750476887,-2.229266914,-2.496228119
BR16,Amapa,Brazil,855.4391669,6.004313832,NA,181,2.140479177,2.531258533,3.64817204,365,1.655290119,1.957490305,2.821229562,NA,NA,NA,NA,NA,NA,NA
MX17,Morelos,Mexico,2047.959414,419.795341,5.493952095,181,2.095388556,2.656401288,3.828533822,365,1.537628128,1.94930784,2.809436598,8.364593381,69.93833095,75.61016838,72.70508091,-2.733230052,-2.196695623,-2.47150594
MX06,Colima,Mexico,749.7410318,133.2248054,4.954231387,181,1.135051223,1.531297128,2.206979371,365,1.433828421,1.93437732,2.787918011,7.750114673,70.34033284,75.75023821,72.97931107,-2.803857157,-2.214759793,-2.516492589
BOL,Bolivia (Plurinational State of),Cntry/Terr,11673.029,10.775,6.785,181,1.302054732,1.885760011,2.717848396,365,1.334615034,1.932916949,2.785813254,8.276327732,66.08739998,72.18764284,69.0631282,-2.795439691,-2.507443825,-2.654953903
HUN,Hungary,Cntry/Terr,9660.35,106.709,12.528,181,4.269722792,2.70446176,3.897800895,365,3.043989089,1.92807648,2.778836935,15.95009021,71.05136229,78.10849365,74.49386539,-2.312743689,-2.259515171,-2.286778558
BR24,Rio Grande do Norte,Brazil,3547.108252,67.16786564,NA,181,2.134763597,2.524499481,3.638430568,365,1.610889658,1.904983818,2.745554676,NA,NA,NA,NA,NA,NA,NA
BR12,Acre,Brazil,892.0587535,5.435274239,NA,181,2.1317316,2.520913944,3.633262919,365,1.53913629,1.820130702,2.623260268,NA,NA,NA,NA,NA,NA,NA
MX28,Tamaulipas,Mexico,3689.7431,45.94464224,5.262265822,181,1.066290229,1.54763772,2.230530222,365,1.248325392,1.811847665,2.611322355,7.345108172,69.71249332,76.22687875,72.89024231,-2.514018683,-2.163202248,-2.342888715
MX14,Jalisco,Mexico,8442.703892,107.3904182,5.330797877,181,1.588618734,2.170890024,3.128791541,365,1.322798969,1.807640199,2.605258351,7.604983921,69.94588633,76.43657671,73.11207676,-2.52643667,-2.173478291,-2.354261851
MX04,Campeche,Mexico,945.7852605,16.4446194,4.644710076,181,0.718541157,1.063950372,1.533416657,365,1.215920831,1.800424941,2.594859373,7.288060841,69.43078228,75.73242291,72.50475332,-2.480560719,-2.095925093,-2.292933585
CZE,Czechia,Cntry/Terr,10708.982,138.646,10.497,181,3.524727476,2.214567378,3.191741454,365,2.796624366,1.757104098,2.532423281,13.67563685,74.25624162,79.80647469,76.96367239,-2.639374288,-2.247104545,-2.448023194
MX32,Zacatecas,Mexico,1713.503297,22.75984007,5.616944886,181,1.26749148,1.514038482,2.182105378,365,1.457832036,1.741403267,2.509794486,8.545565756,69.61896568,76.07725535,72.76935089,-2.436034322,-2.084559647,-2.264583261
SVK,Slovakia,Cntry/Terr,5459.643,113.534,9.869,181,3.831003529,2.908906585,4.192456651,365,2.28623007,1.735949773,2.501934647,12.56622321,71.92863462,78.9906031,75.37349729,-2.233019713,-2.061255185,-2.149232138
BR29,Bahia,Brazil,15043.79227,26.6374759,NA,181,1.980811894,2.342441386,3.376039649,365,1.465920269,1.733547903,2.498472957,NA,NA,NA,NA,NA,NA,NA
SWZ,Eswatini,Cntry/Terr,1160.164,67.451,9.42,181,0.822159435,2.469159465,3.558671865,365,0.574918718,1.726631034,2.48850403,9.859531684,55.22564034,63.78773723,59.40227297,-0.834863107,-0.977468482,-0.904426704
PAN,Panama,Cntry/Terr,4314.768,58.041,5.06,181,1.174957381,1.440127532,2.075581347,365,1.368555621,1.677417973,2.417575791,6.680571844,72.3585424,78.92916213,75.56372276,-3.272135686,-2.935211423,-3.107782387
MX10,Durango,Mexico,1858.666308,15.02473172,5.646890811,181,1.035049781,1.460797331,2.10537166,365,1.183644418,1.670513475,2.407624695,7.395515817,69.76029615,76.25016559,72.92608612,-2.354076853,-2.022496411,-2.192330296
LBN,Lebanon,Cntry/Terr,6825.442,667.199,4.308,181,1.884968894,2.72778661,3.931417796,365,1.144834283,1.656718919,2.387743315,5.798500369,74.78157859,78.8559334,76.76906874,-2.492949381,-2.10951708,-2.305909234
MX18,Nayarit,Mexico,1255.449391,45.12762574,5.470151957,181,1.321949651,1.653712139,2.383409797,365,1.314270421,1.644105695,2.369564526,8.123634008,70.50924311,75.99295262,73.18422335,-2.389955894,-1.903937384,-2.152873694
