LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2021,CCDR_2021,CCMR_2021,ISCDR_2021,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
OMN,Oman,Cntry/Terr,5106.622,16.5,2.44,181,0.614850018,1.789778477,2.579515174,365,0.563973601,1.641681358,2.366070455,3.064746357,73.79088046,78.13882464,75.91182884,-2.536767914,-2.349949061,-2.445636766
BLZ,Belize,Cntry/Terr,397.621,17.432,4.702,181,0.410799584,0.805601618,1.161071957,365,0.822391171,1.6127564,2.324382409,5.763355403,69.4120841,75.88380413,72.5690207,-2.368569269,-2.029038829,-2.202944664
TUN,Tunisia,Cntry/Terr,11818.618,76.072,6.258,181,1.734764066,2.222157851,3.20268121,365,1.251669188,1.603334176,2.310802645,7.632179147,72.77365248,77.19452051,74.93017347,-2.096711942,-1.699029937,-1.90272072
BR26,Pernambuco,Brazil,9666.776852,98.57230271,NA,181,1.665949767,1.970096046,2.839397563,365,1.325260756,1.567208704,2.25873687,NA,NA,NA,NA,NA,NA,NA
US28,Mississippi,U.S.A.,3019.797921,24.85299475,10.82,181,1.752934609,1.301340042,1.875554115,365,2.099147084,1.558360558,2.245984494,13.12064118,70.20838709,76.43108766,73.24385078,-2.056206773,-1.880260766,-1.970379453
BGR,Bulgaria,Cntry/Terr,6948.445,64.006,15.382,181,3.039469354,1.823939485,2.628749669,365,2.564458667,1.538892772,2.217926581,18.10943793,70.01337612,77.23565235,73.5364377,-1.67913596,-1.531686351,-1.607209321
US48,Texas,U.S.A.,28999.32054,42.74928027,7,181,1.694240496,1.502954524,2.166130642,365,1.719109244,1.525015499,2.197925985,8.997219236,73.91639391,79.18147511,76.4847262,-2.662236768,-2.306419795,-2.488667513
BR27,Alagoas,Brazil,3375.666603,121.2380432,NA,181,1.691198606,1.999954472,2.882430969,365,1.26434287,1.495169265,2.154910151,NA,NA,NA,NA,NA,NA,NA
US04,Arizona,U.S.A.,7262.285795,24.67367208,8.23,181,2.51742574,1.665186426,2.399947094,365,2.242406931,1.483271392,2.137762363,10.87052427,74.20185854,79.9650451,77.01316906,-2.903829456,-2.547152469,-2.729840682
US13,Georgia (USA),U.S.A.,10628.51002,70.85224615,7.97,181,1.988017932,1.655793574,2.386409662,365,1.750668717,1.458108584,2.101496508,10.19673837,72.9026283,78.31035578,75.54054414,-2.353670791,-1.999685359,-2.18099497
US01,Alabama,U.S.A.,4944.685616,37.61844948,10.92,181,2.655359338,1.832580366,2.641203324,365,2.100841349,1.449883092,2.089641531,13.47140008,70.90111828,76.74533396,73.7519552,-2.02639221,-1.793725234,-1.912896124
IRN,Iran (Islamic Republic of),Cntry/Terr,83992.953,51.575,4.879,181,0.69395193,1.142163308,1.646140917,365,0.872811318,1.436544837,2.070417794,5.790473428,73.81014879,76.71670332,75.22798027,-1.922698903,-1.323938912,-1.630620858
BR15,Para,Brazil,8701.617498,6.984365885,NA,181,1.913304024,2.262608855,3.26098115,365,1.209430316,1.43023153,2.061318751,NA,NA,NA,NA,NA,NA,NA
MDA,Republic of Moldova,Cntry/Terr,4033.963,122.799,11.621,181,1.602676604,1.622570398,2.338526816,365,1.399616209,1.416989443,2.042233616,13.34146154,66.57259676,74.98384069,70.67564258,-1.149120202,-1.244970712,-1.195876548
US46,South Dakota,U.S.A.,893.1318086,4.543567597,9.19,181,1.230538582,0.787356907,1.134776799,365,2.174371108,1.391265691,2.005159303,11.69303998,74.21616442,79.775519,76.9280447,-2.467922552,-2.23916118,-2.356331639
ECU,Ecuador,Cntry/Terr,17643.06,71.038,5.099,181,0.858495732,1.231055536,1.774256689,365,0.964571905,1.383165389,1.993484756,6.225418621,72.14972164,77.95913038,74.98357956,-2.347644979,-2.037905886,-2.196552739
ARM,Armenia,Cntry/Terr,2963.234,104.083,9.905,181,1.150779056,1.140194021,1.643302686,365,1.373836828,1.361200075,1.961827285,10.8765581,69.9559127,77.21616446,73.49749892,-1.508450776,-1.381531286,-1.44653883
MX12,Guerrero,Mexico,3882.954143,61.07277211,4.860763558,181,0.962856924,1.26602633,1.824658288,365,1.033491474,1.358901188,1.958514018,8.380876159,68.48680854,74.84471581,71.58822672,-1.765736461,-1.486641186,-1.629592424
HND,Honduras,Cntry/Terr,9904.608,88.521,4.437,181,0.783858599,1.625720041,2.343066234,365,0.654543824,1.357521642,1.956525749,5.22134052,70.97524117,75.88084305,73.3682177,-2.150148952,-1.828613271,-1.993302278
SUR,Suriname,Cntry/Terr,586.634,3.76,7.321,181,1.354388574,2.07993028,2.997695966,365,0.857434107,1.316758866,1.897776468,8.390629019,67.23806677,73.93736331,70.5060163,-1.346161607,-1.260764733,-1.304504595
CHL,Chile,Cntry/Terr,19116.209,25.71,6.12,181,1.675291424,1.539554788,2.21888071,365,1.402003922,1.288409778,1.856918393,7.899340301,75.56827452,80.47872951,77.96361842,-2.415132039,-2.079764736,-2.251538233
US38,North Dakota,U.S.A.,769.9672239,4.308829918,8.49,181,0.699283551,0.465120027,0.670353445,365,1.922159741,1.278501388,1.842637944,10.8144588,74.95924243,80.09986599,77.46686368,-2.469556992,-2.098835143,-2.288717066
MX16,Michoacan de Ocampo,Mexico,4992.690384,85.1423756,5.553158937,181,1.300575374,1.57664004,2.272329767,365,1.054341366,1.278139542,1.842116434,8.175349524,70.60888882,75.70153154,73.09310478,-1.912563177,-1.475860465,-1.699537464
BWA,Botswana,Cntry/Terr,2351.625,4.149,5.802,181,0.928698358,2.448158046,3.528403605,365,0.477967363,1.259978157,1.815941368,6.418803319,65.20299137,71.24893512,68.15223222,-1.171905465,-1.027482467,-1.101455222
US32,Nevada,U.S.A.,3070.509339,10.7965868,8.22,181,1.678667632,1.254383705,1.807878373,365,1.684085417,1.258432142,1.813713177,10.44362677,73.76812364,79.11494512,76.37632924,-2.206104821,-1.914110332,-2.063668485
US05,Arkansas,U.S.A.,3049.575428,22.61036639,10.85,181,1.473957558,1.003769673,1.446681328,365,1.847798205,1.258356314,1.81360389,13.02346621,71.68159365,77.16082031,74.35438714,-1.866793887,-1.609191229,-1.741134054
MYT,Mayotte,Cntry/Terr,272.813,727.501,2.685,181,0.879622216,2.164923748,3.120192657,365,0.509506512,1.253996007,1.807319605,3.339075046,74.17183937,80.9889244,77.4972467,-2.155884072,-2.082892568,-2.120278461
POL,Poland,Cntry/Terr,37846.605,123.589,10.089,181,2.475041185,1.596801667,2.301387678,365,1.943159763,1.253652169,1.806824049,12.52918065,73.08581733,80.76863188,76.83353175,-1.898067476,-1.902455957,-1.900208199
US40,Oklahoma,U.S.A.,3989.492189,22.42832529,10.29,181,2.474282973,1.767220213,2.547003115,365,1.7538573,1.252666774,1.80540385,12.39601493,71.86322763,77.07604827,74.40606697,-1.887028872,-1.619322374,-1.756440337
MX30,Veracruz de Ignacio de la Llave,Mexico,8831.400657,122.9408844,5.897926966,181,0.867697404,1.072264402,1.545399238,365,1.011164632,1.249555242,1.800919359,8.271763878,69.7829559,76.1579561,72.89271209,-1.727941097,-1.470250904,-1.602238564
US47,Tennessee,U.S.A.,6847.751908,64.1424515,10.44,181,1.665913512,1.183881323,1.706266935,365,1.746558602,1.24119175,1.788865492,12.4906296,71.91795058,77.27523989,74.53126243,-1.847223596,-1.575117299,-1.714488817
US45,South Carolina,U.S.A.,5145.408473,65.97709479,9.84,181,1.771858104,1.213008319,1.74824617,365,1.764291416,1.207828189,1.740780316,12.1009778,72.46530784,78.24135203,75.28289038,-1.912293759,-1.669065293,-1.793645727
IRQ,Iraq,Cntry/Terr,40222.503,92.61,4.797,181,0.217738399,0.689694397,0.994020872,365,0.378221117,1.198029313,1.726657702,5.154933623,67.48626639,71.92528358,69.65164063,-1.157031518,-0.887396194,-1.025502092
US35,New Mexico,U.S.A.,2121.624299,6.749585789,8.94,181,1.76885479,1.16998652,1.686241075,365,1.810405358,1.197469616,1.72585104,11.26980034,73.04070574,79.183954,76.03741221,-2.183705484,-1.962059551,-2.075585516
US22,Louisiana,U.S.A.,4713.233904,41.77058341,9.78,181,1.387957417,1.041476123,1.501025684,365,1.593597974,1.195781815,1.7234185,11.59654177,71.86878008,77.66847407,74.6978991,-1.829621979,-1.603876496,-1.719502231
US18,Indiana,U.S.A.,6767.587151,72.84526274,9.84,181,1.663000788,1.174408948,1.692614891,365,1.65553834,1.169138977,1.685019555,11.82624712,72.80649949,78.34108118,75.50629543,-1.802765089,-1.595982102,-1.701895339
BR21,Maranhao,Brazil,7156.397176,21.70959169,NA,181,1.274519374,1.507203656,2.172254697,365,0.974652444,1.152591132,1.661170001,NA,NA,NA,NA,NA,NA,NA
SVN,Slovenia,Cntry/Terr,2078.932,103.224,9.939,181,1.670348735,0.926884362,1.335870504,365,2.07221785,1.149883422,1.657267519,12.61116884,76.72464258,82.30331048,79.44594399,-2.019818814,-1.838797425,-1.931515697
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.9531729,38.70125138,11.7,181,1.504987979,0.663798551,0.956698529,365,2.596202958,1.145096032,1.650367702,14.94838064,75.90430153,83.27714066,79.50080842,-2.149698271,-1.977198473,-2.065552028
IT06,Friuli-Venezia Giulia,Italy,1218.961536,155.1478388,11.9,181,3.551864031,1.437436987,2.071703605,365,2.825355763,1.143419579,1.647951517,15.03597017,78.41510588,83.73626851,81.01079497,-2.420901147,-2.180860463,-2.303808131
ES18,Ceuta,Spain,83.67289829,4183.644915,6.29,181,1.373739332,1.164085846,1.677736738,365,1.338545721,1.134263315,1.634755067,8.245838038,77.0725519,81.23308065,79.10207812,-2.115375993,-1.675822625,-1.900959716
URY,Uruguay,Cntry/Terr,3473.727,19.848,9.465,181,3.121466237,2.214413289,3.191519373,365,1.592237962,1.129556636,1.627971574,11.237655,72.67171488,79.67128272,76.08613822,-1.636207418,-1.915954927,-1.772669618
US20,Kansas,U.S.A.,2945.539241,13.8991931,9.29,181,1.652672279,1.116699747,1.609441604,365,1.655723995,1.118761772,1.612413494,11.33067751,74.35827067,79.33804266,76.78742774,-1.94939534,-1.657423969,-1.806970281
HRV,Croatia,Cntry/Terr,4105.268,73.361,13.134,181,2.104861875,1.189365488,1.71417098,365,1.972587417,1.114622971,1.606448455,15.28915385,73.92972282,80.29135749,77.03295925,-1.542482545,-1.410008148,-1.477860888
GEO,Georgia,Cntry/Terr,3989.175,57.406,12.848,181,1.411388631,1.152926964,1.661654018,365,1.3240833,1.081609491,1.558867833,13.93439572,68.41740606,77.13741883,72.67107083,-1.047542417,-1.091166731,-1.06882257
US06,California,U.S.A.,40011.01516,99.0443494,6.78,181,1.901307911,1.425362798,2.0543017,365,1.438078983,1.078091703,1.553797826,8.682356726,76.39150459,81.56809318,78.91666975,-2.289432824,-1.9925182,-2.144596422
ROU,Romania,Cntry/Terr,19237.682,83.58,13.026,181,1.869854043,1.202562442,1.733191067,365,1.661010926,1.06824881,1.539611774,14.895418,71.40618117,78.40156589,74.81856396,-1.335033673,-1.210126041,-1.274103121
US19,Iowa,U.S.A.,3194.037144,22.07107123,9.71,181,1.416131557,0.890442116,1.28334818,365,1.696285846,1.066598898,1.537233841,11.64055248,74.98491913,80.07346248,77.4671354,-1.906528299,-1.643408316,-1.778177088
ES19,Melilla,Spain,85.18719925,7098.933271,5.78,181,1.27830271,1.204361307,1.735783678,365,1.115191024,1.05068456,1.514297328,7.559799854,76.86656233,81.22453531,78.99240281,-1.861316664,-1.511141084,-1.690499308
US21,Kentucky,U.S.A.,4519.892634,43.92223863,10.82,181,2.049637988,1.436548698,2.07042336,365,1.471716374,1.031495442,1.486641045,12.95200602,71.47739544,76.74353709,74.04624503,-1.465414997,-1.255650939,-1.363091066
US44,Rhode Island,U.S.A.,1070.329255,395.4661943,9.59,181,1.791749989,1.105382775,1.593131038,365,1.661171076,1.024824839,1.47702705,11.41780103,75.31670193,80.40892893,77.8007151,-1.9204615,-1.663464579,-1.795097149
LBY,Libya,Cntry/Terr,6871.287,3.905,5.07,181,0.502728567,1.104272909,1.591531445,365,0.460903467,1.012401613,1.459122097,5.662271641,69.20141941,75.20445053,72.12972727,-1.051963751,-0.890390341,-0.973147453
US17,Illinois,U.S.A.,12887.40289,89.50418228,8.57,181,1.201425904,0.832680843,1.200099843,365,1.453590002,1.007450018,1.451985618,10.53165652,74.83034683,80.09430831,77.39813292,-1.834514077,-1.582295508,-1.711480628
USA,United States of America,Cntry/Terr,331002.647,36.185,8.685,181,1.576309021,1.093710937,1.576309021,365,1.441248293,1,1.441248293,10.51285662,74.62864191,79.91589021,77.20778742,-1.827391562,-1.582719132,-1.708039157
GTM,Guatemala,Cntry/Terr,17915.567,167.185,4.753,181,0.487834644,1.042482267,1.502475788,365,0.467414735,0.998845773,1.439584766,5.286297876,70.01774137,76.09845112,72.98394125,-1.547578733,-1.242944586,-1.39897671
CPV,Cabo Verde,Cntry/Terr,555.988,137.962,5.642,181,0.627472901,1.265544076,1.823963239,365,0.487420592,0.983073917,1.416853604,6.120591602,68.67525195,75.46767329,71.98862822,-1.009002348,-0.901767969,-0.956692895
CRI,Costa Rica,Cntry/Terr,5094.114,99.767,5.046,181,0.980158409,1.053724608,1.518678793,365,0.911836681,0.980274964,1.412819618,6.318305846,75.98350958,81.30669576,78.58018577,-1.992851433,-1.712925787,-1.856302337
US42,Pennsylvania,U.S.A.,12966.16963,111.6976917,10.59,181,1.823229569,1.091559758,1.573208638,365,1.621218956,0.970616867,1.398899902,12.59318688,73.88423567,79.49158573,76.61952838,-1.648070101,-1.458838565,-1.555762035
US39,Ohio,U.S.A.,11827.21457,111.5068049,10.61,181,1.9346966,1.257109204,1.811806495,365,1.475072587,0.958458978,1.381377366,12.39801012,73.02374878,78.46170604,75.67641086,-1.534212974,-1.326331767,-1.432807508
US26,Michigan,U.S.A.,10114.52751,68.74280431,9.8,181,1.590606386,1.037153581,1.494795828,365,1.463538459,0.954299044,1.375381868,11.78155987,73.93639573,79.11462298,76.46236024,-1.621772033,-1.380634986,-1.504144206
US30,Montana,U.S.A.,1076.137213,2.854544268,9.71,181,1.319226295,0.821674867,1.184237499,365,1.526756979,0.95093453,1.370532769,11.43551056,74.84060651,79.58764195,77.15623355,-1.773615506,-1.438343425,-1.610068149
US25,Massachusetts,U.S.A.,6985.561015,344.1112208,8.57,181,1.607356556,1.055961233,1.521902324,365,1.422648801,0.934616514,1.347014456,10.34426067,75.59522174,81.13410852,78.29711773,-1.787171564,-1.561854833,-1.677260964
MX20,Oaxaca,Mexico,4386.373341,46.8407516,5.713102866,181,0.84315618,0.986364726,1.421596478,365,0.795189951,0.93025152,1.340723415,8.416916915,70.03947301,75.74833545,72.82428396,-1.352536986,-1.094138552,-1.226488969
US29,Missouri,U.S.A.,6200.299778,34.74608441,10.12,181,1.308433438,0.86375876,1.244890839,365,1.405093352,0.927568538,1.336856572,11.84432026,73.45757108,78.8548168,76.09037387,-1.541108975,-1.350170051,-1.447968037
UKR,Ukraine,Cntry/Terr,43733.759,75.492,15.191,181,1.625386332,1.227607049,1.769286564,365,1.220064344,0.921479133,1.328080228,16.17637899,66.40127592,76.06339004,71.11450232,-0.791800978,-0.884232155,-0.836889357
GUY,Guyana,Cntry/Terr,786.559,3.996,7.422,181,0.779393121,1.233929617,1.778398954,365,0.579740363,0.917840797,1.322836482,8.174461785,65.69333781,72.12910018,68.83273409,-1.288224568,-1.078067563,-1.185708956
IT05,Veneto,Italy,4914.725138,267.2179912,10,181,2.082747724,0.958704881,1.381731773,365,1.953924122,0.899406381,1.296267911,12.41061294,78.9143364,84.53028096,81.65382155,-1.952668646,-1.739192317,-1.848533851
GUM,Guam,Cntry/Terr,168.783,312.561,5.179,181,0.227006968,0.254646403,0.367008693,365,0.799843586,0.89722925,1.293130125,6.303119597,75.66119264,82.13507269,78.81918291,-1.395502498,-1.499049979,-1.446013464
US54,West Virginia,U.S.A.,1828.890267,29.31656199,12.82,181,1.699140453,0.993623448,1.432058098,365,1.523328136,0.890811911,1.283881146,14.89756982,71.21006764,76.85764387,73.96498287,-1.290469428,-1.097990522,-1.196577279
MDV,Maldives,Cntry/Terr,540.542,1801.807,2.839,181,0.604365772,1.42698353,2.056637577,365,0.371848996,0.877982206,1.265390355,3.096873349,76.29551406,79.79733371,78.00371876,-1.489204116,-1.160316116,-1.328770945
US56,Wyoming,U.S.A.,584.6326195,2.324575586,8.23,181,1.065834382,0.749520924,1.080245752,365,1.243515972,0.874470983,1.260329811,9.934581596,75.18716635,79.94190682,77.50655194,-1.674816582,-1.4756374,-1.577656006
IT21,Bolzano (Provincia autonoma di),Italy,531.1911956,71.77974944,8.3,181,1.674179466,0.872437016,1.25739836,365,1.671714455,0.871152466,1.255547005,10.63747249,78.47745689,84.76827642,81.54614934,-1.994051764,-1.734351189,-1.867368556
GUF,French Guiana,Cntry/Terr,298.682,3.634,2.924,181,0.486113559,0.986056496,1.421152242,365,0.428549427,0.869290598,1.25286359,3.532657897,75.86838839,81.76222917,78.74343267,-1.374747504,-1.403225389,-1.388639155
ES02,Aragon,Spain,1315.01689,27.556934,10.26,181,1.39548236,0.603439899,0.869706724,365,2.001495205,0.865494326,1.24739222,13.55921914,79.26486394,84.95443914,82.04026648,-1.867431446,-1.757794069,-1.813949799
US12,Florida,U.S.A.,21586.29515,154.3498899,9.7,181,1.503955822,0.818695968,1.179944166,365,1.587442392,0.86414286,1.245444422,11.73748506,75.2939541,81.03322243,78.09359719,-1.854783522,-1.664899388,-1.762157115
BHS,Bahamas,Cntry/Terr,393.248,39.286,6.714,181,0.389727776,0.561299879,0.808972493,365,0.597587273,0.860666559,1.24043421,7.700762234,70.64384156,75.37670787,72.95255683,-1.068282308,-0.815796621,-0.945118558
IT08,Emilia-Romagna,Italy,4468.697467,164.4931943,11.2,181,2.492346264,1.059264011,1.526662448,365,2.014233469,0.856062841,1.233799108,13.58714036,78.94467902,84.37229018,81.59229422,-1.88930254,-1.655077379,-1.775046364
ABW,Aruba,Cntry/Terr,106.766,593.144,8.974,181,1.095492254,0.961957813,1.386420056,365,0.974092876,0.855356347,1.232780876,10.52498262,72.81782189,77.80252482,75.2493843,-1.089924012,-0.962915812,-1.027968793
AND,Andorra,Cntry/Terr,77.265,164.394,NA,181,1.122276674,NA,1.386420056,365,0.970685304,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
BMU,Bermuda,Cntry/Terr,62.273,1245.46,NA,181,0.744804578,NA,1.386420056,365,0.385399772,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
CYM,Cayman Islands,Cntry/Terr,65.72,273.833,NA,181,0,NA,1.386420056,365,0.015216068,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
IMN,Isle of Man,Cntry/Terr,85.032,149.179,NA,181,0.094861915,NA,1.386420056,365,0.058801392,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Cntry/Terr,38.137,238.356,NA,181,1.057542327,NA,1.386420056,365,1.520832787,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
MAF,Saint Martin (French part),Cntry/Terr,38.659,729.415,NA,181,0,NA,1.386420056,365,0.23280478,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
MCO,Monaco,Cntry/Terr,39.244,26338.255,NA,181,1.541566547,NA,1.386420056,365,0.738966466,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
MNP,Northern Marianas,Cntry/Terr,57.557,125.124,NA,181,0,NA,1.386420056,365,0,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
MSR,Montserrat,Cntry/Terr,4.999,49.99,NA,181,0,NA,1.386420056,365,0,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
SMR,San Marino,Cntry/Terr,33.938,565.633,NA,181,1.842000476,NA,1.386420056,365,1.414343803,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
SXM,Siint Maarten (Dutch part),Cntry/Terr,42.882,1261.235,NA,181,0.282156791,NA,1.386420056,365,0.419756541,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
TCA,Turks and Caicos Islands,Cntry/Terr,38.718,40.756,NA,181,0.625003746,NA,1.386420056,365,0.413244486,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
VGB,British Virgin Islands,Cntry/Terr,30.237,201.58,NA,181,0,NA,1.386420056,365,0,0.855356347,1.232780876,NA,NA,NA,NA,NA,NA,NA
KWT,Kuwait,Cntry/Terr,4270.563,239.65,2.666,181,0.484952944,1.087107624,1.566792007,365,0.376296989,0.843536122,1.215744997,3.451358845,73.85599473,76.09189235,74.9466765,-0.990051228,-0.626503447,-0.812710847
US16,Idaho,U.S.A.,1774.65463,8.280203569,8.16,181,0.810195773,0.585756646,0.844220767,365,1.159098771,0.838007098,1.2077763,9.712106261,75.84274138,80.12423175,77.93127327,-1.577634892,-1.253385982,-1.419464692
US34,New Jersey,U.S.A.,9008.043313,468.8075501,8.31,181,1.657039666,1.093636451,1.576201669,365,1.266534763,0.835905508,1.204747386,10.13754481,75.97564592,81.05250033,78.45216026,-1.656698562,-1.411881973,-1.537275836
LTU,Lithuania,Cntry/Terr,2722.291,43.436,13.564,181,2.165252544,1.143155286,1.647570605,365,1.580653942,0.834513699,1.202741444,16.13223241,69.41213052,80.07951792,74.61573413,-1.040432088,-1.337662116,-1.185422346
IT22,Trento (Provincia autonoma di),Italy,541.8657773,87.33443467,9.3,181,1.563046351,0.733294498,1.056859444,365,1.766120025,0.828565382,1.194168443,11.52821181,79.06380222,84.92595829,81.92339054,-1.975476983,-1.708305715,-1.845149535
